,state,county,2019,2020,2021,2020 yoy diff,2021 yoy diff
739,Minnesota,Lincoln County,64936.666666666664,100741.7,91187.5,35805.03333333333,-9554.199999999997
740,Minnesota,Lyon County,143410.41666666666,153885.66666666666,156511.41666666666,10475.25,2625.75
741,Minnesota,Mahnomen County,211083.33333333334,173962.5,195271.42857142858,-37120.83333333334,21308.92857142858
742,Minnesota,Marshall County,89545.0,100522.95454545454,119083.33333333333,10977.954545454544,18560.378787878784
743,Minnesota,Martin County,125954.16666666667,129296.0,125531.41666666667,3341.8333333333285,-3764.5833333333285
744,Minnesota,McLeod County,177615.41666666666,194576.66666666666,223154.16666666666,16961.25,28577.5
745,Minnesota,Meeker County,162839.66666666666,173925.0,202064.58333333334,11085.333333333343,28139.583333333343
746,Minnesota,Mille Lacs County,189093.75,209109.58333333334,241966.66666666666,20015.833333333343,32857.083333333314
747,Minnesota,Morrison County,170460.83333333334,176354.16666666666,203900.0,5893.333333333314,27545.833333333343
748,Minnesota,Mower County,119591.66666666667,137673.0,151541.66666666666,18081.33333333333,13868.666666666657
749,Minnesota,Murray County,106308.75,152144.54545454544,176431.81818181818,45835.79545454544,24287.272727272735
750,Minnesota,Nobles County,148520.83333333334,162987.5,190810.41666666666,14466.666666666657,27822.916666666657
751,Minnesota,Norman County,112250.0,111583.33333333333,98256.25,-666.6666666666715,-13327.083333333328
752,Minnesota,Olmsted County,241801.04166666666,257059.79166666666,286645.8333333333,15258.75,29586.041666666657
753,Minnesota,Otter Tail County,188212.5,208835.41666666666,222517.125,20622.916666666657,13681.708333333343
754,Minnesota,Pennington County,147948.0,158137.5,170187.5,10189.5,12050.0
755,Minnesota,Pine County,171752.45833333334,186662.54166666666,215866.66666666666,14910.083333333314,29204.125
756,Minnesota,Pipestone County,97652.08333333333,120400.58333333333,111862.5,22748.5,-8538.083333333328
757,Minnesota,Pope County,154883.33333333334,185097.91666666666,197970.95833333334,30214.583333333314,12873.041666666686
758,Minnesota,Ramsey County,244338.5,259880.625,288012.5,15542.125,28131.875
759,Minnesota,Red Lake County,112807.14285714286,109858.33333333333,131244.44444444444,-2948.8095238095266,21386.11111111111
760,Minnesota,Redwood County,93538.54166666667,106910.41666666667,117808.33333333333,13371.875,10897.916666666657
761,Minnesota,Renville County,91970.33333333333,114387.5,135625.0,22417.16666666667,21237.5
762,Minnesota,Rice County,244160.375,255462.5,293870.4166666667,11302.125,38407.916666666686
763,Minnesota,Rock County,155694.95833333334,137097.08333333334,189762.5,-18597.875,52665.41666666666
764,Minnesota,Roseau County,140377.08333333334,137941.04166666666,163400.0,-2436.041666666686,25458.958333333343
765,Minnesota,Scott County,308154.2916666667,338680.1666666667,376620.5833333333,30525.875,37940.41666666663
766,Minnesota,Sherburne County,255494.33333333334,283684.1666666667,328692.7083333333,28189.833333333343,45008.54166666663
767,Minnesota,Sibley County,149920.83333333334,174663.70833333334,201010.41666666666,24742.875,26346.708333333314
768,Minnesota,Stearns County,190158.33333333334,206493.83333333334,231829.16666666666,16335.5,25335.333333333314
769,Minnesota,Steele County,172687.5,198791.66666666666,222312.58333333334,26104.166666666657,23520.916666666686
770,Minnesota,Stevens County,123579.16666666667,135191.66666666666,142745.83333333334,11612.499999999985,7554.166666666686
771,Minnesota,Swift County,104677.5,107729.16666666667,108662.41666666667,3051.6666666666715,933.25
772,Minnesota,Todd County,134266.66666666666,165046.0,176891.66666666666,30779.333333333343,11845.666666666657
773,Minnesota,Traverse County,99672.22222222222,71333.33333333333,70383.3125,-28338.88888888889,-950.0208333333285
774,Minnesota,Wabasha County,189241.70833333334,207754.16666666666,226572.66666666666,18512.458333333314,18818.5
775,Minnesota,Wadena County,115382.29166666667,146443.75,155787.5,31061.45833333333,9343.75
776,Minnesota,Waseca County,142441.66666666666,152108.33333333334,192900.0,9666.666666666686,40791.66666666666
777,Minnesota,Washington County,326260.1666666667,344157.6666666667,383087.2916666667,17897.5,38929.625
778,Minnesota,Watonwan County,84745.81818181818,118566.0,158980.0,33820.18181818182,40414.0
779,Minnesota,Wilkin County,218062.5,55700.2,173560.0,-162362.3,117859.8
780,Minnesota,Winona County,162120.04166666666,182316.625,186962.5,20196.583333333343,4645.875
781,Minnesota,Wright County,266952.5833333333,291454.1666666667,345415.4166666667,24501.583333333372,53961.25
782,Minnesota,Yellow Medicine County,82525.75,119555.75,114562.5,37030.0,-4993.25
783,Mississippi,Adams County,91500.0,65000.0,257075.0,-26500.0,192075.0
784,Mississippi,Alcorn County,,274666.6666666667,182925.0,,-91741.66666666669
785,Mississippi,Attala County,43497.916666666664,55937.5,122805.55555555556,12439.583333333336,66868.05555555556
786,Mississippi,Benton County,116642.85714285714,234571.42857142858,164802.45,117928.57142857143,-69768.97857142857
787,Mississippi,Bolivar County,49441.833333333336,31600.0,115000.0,-17841.833333333336,83400.0
788,Mississippi,Calhoun County,,61111.0,33000.0,,-28111.0
789,Mississippi,Carroll County,89000.0,,191000.0,,
790,Mississippi,Chickasaw County,,,9300.0,,
791,Mississippi,Choctaw County,106000.0,,,,
792,Mississippi,Claiborne County,,209666.66666666666,,,
793,Mississippi,Clarke County,565000.0,,,,
794,Mississippi,Clay County,,229000.0,15000.0,,-214000.0
795,Mississippi,Coahoma County,49922.5,49557.142857142855,164062.5,-365.35714285714494,114505.35714285714
796,Mississippi,Copiah County,82666.66666666667,133179.16666666666,135687.5,50512.499999999985,2508.333333333343
797,Mississippi,Covington County,113475.0,149225.0,123500.0,35750.0,-25725.0
798,Mississippi,DeSoto County,212012.5,237930.20833333334,278400.0,25917.708333333343,40469.79166666666
799,Mississippi,Forrest County,107720.71428571429,147055.55555555556,128816.66666666667,39334.84126984127,-18238.88888888889
800,Mississippi,Franklin County,107000.0,,235000.0,,
801,Mississippi,George County,146702.75,157558.33333333334,173745.83333333334,10855.583333333343,16187.5
802,Mississippi,Greene County,149700.0,168493.83333333334,177020.83333333334,18793.833333333343,8527.0
803,Mississippi,Grenada County,117499.33333333333,84000.0,193066.66666666666,-33499.33333333333,109066.66666666666
804,Mississippi,Hancock County,159917.125,181708.33333333334,203482.29166666666,21791.208333333343,21773.958333333314
805,Mississippi,Harrison County,167330.0,184097.5,204163.75,16767.5,20066.25
806,Mississippi,Hinds County,137718.75,154700.0,178194.79166666666,16981.25,23494.791666666657
807,Mississippi,Holmes County,29653.0625,57257.142857142855,150316.66666666666,27604.080357142855,93059.5238095238
808,Mississippi,Humphreys County,130000.0,155600.0,127375.0,25600.0,-28225.0
809,Mississippi,Jackson County,154591.66666666666,170283.29166666666,187359.375,15691.625,17076.083333333343
810,Mississippi,Jasper County,182500.0,,242000.0,,
811,Mississippi,Jefferson Davis County,15000.0,94960.0,66756.66666666667,79960.0,-28203.33333333333
812,Mississippi,Jones County,181166.66666666666,103250.0,246790.0,-77916.66666666666,143540.0
813,Mississippi,Kemper County,80000.0,,90000.0,,
814,Mississippi,Lafayette County,128350.35714285714,142392.85714285713,215159.0909090909,14042.499999999985,72766.23376623378
815,Mississippi,Lamar County,199750.0,189225.0,364683.3333333333,-10525.0,175458.3333333333
816,Mississippi,Lauderdale County,58500.0,42500.0,138000.0,-16000.0,95500.0
817,Mississippi,Lawrence County,80750.0,82250.0,157850.0,1500.0,75600.0
818,Mississippi,Leake County,104433.33333333333,137362.5,132270.83333333334,32929.16666666667,-5091.666666666657
819,Mississippi,Lee County,175309.0,173875.0,286643.75,-1434.0,112768.75
820,Mississippi,Leflore County,54200.0,62000.0,79666.66666666667,7800.0,17666.66666666667
821,Mississippi,Lincoln County,177699.9,177825.0,122333.33333333333,125.10000000000582,-55491.66666666667
822,Mississippi,Lowndes County,,100000.0,,,
823,Mississippi,Madison County,247910.41666666666,272087.5,296834.1666666667,24177.083333333343,24746.666666666686
824,Mississippi,Marion County,,215000.0,217000.0,,2000.0
825,Mississippi,Marshall County,159866.66666666666,183316.25,235961.83333333334,23449.583333333343,52645.58333333334
826,Mississippi,Monroe County,100186.66666666667,129600.0,,29413.33333333333,
827,Mississippi,Montgomery County,70000.0,9000.0,23200.0,-61000.0,14200.0
828,Mississippi,Neshoba County,136333.33333333334,123875.0,95500.0,-12458.333333333343,-28375.0
829,Mississippi,Newton County,140068.14285714287,83000.0,115170.0,-57068.14285714287,32170.0
830,Mississippi,Oktibbeha County,171000.0,318000.0,259666.66666666666,147000.0,-58333.33333333334
831,Mississippi,Panola County,119477.08333333333,144362.91666666666,183804.16666666666,24885.83333333333,39441.25
832,Mississippi,Pearl River County,153645.83333333334,175329.16666666666,187783.33333333334,21683.333333333314,12454.166666666686
833,Mississippi,Perry County,116500.0,129400.58333333333,199685.0,12900.583333333328,70284.41666666667
834,Mississippi,Pike County,79500.0,90000.0,112000.0,10500.0,22000.0
835,Mississippi,Pontotoc County,,90000.0,,,
836,Mississippi,Prentiss County,,,33000.0,,
837,Mississippi,Quitman County,22416.833333333332,48033.333333333336,117166.66666666667,25616.500000000004,69133.33333333334
838,Mississippi,Rankin County,190764.5,214200.0,230145.83333333334,23435.5,15945.833333333343
839,Mississippi,Scott County,89200.0,110240.90909090909,123918.81818181818,21040.90909090909,13677.909090909088
840,Mississippi,Sharkey County,,,65000.0,,
841,Mississippi,Simpson County,120811.875,136854.16666666666,174734.58333333334,16042.291666666657,37880.416666666686
842,Mississippi,Smith County,164411.55,134815.0,149108.33333333334,-29596.54999999999,14293.333333333343
843,Mississippi,Stone County,134447.91666666666,149368.83333333334,156466.45833333334,14920.916666666686,7097.625
844,Mississippi,Sunflower County,24980.0,86275.0,152000.0,61295.0,65725.0
845,Mississippi,Tallahatchie County,74500.0,26550.0,840900.0,-47950.0,814350.0
846,Mississippi,Tate County,178586.79166666666,191339.91666666666,218420.33333333334,12753.125,27080.416666666686
847,Mississippi,Tippah County,145666.66666666666,82250.0,225575.0,-63416.66666666666,143325.0
848,Mississippi,Tishomingo County,,451250.0,312650.0,,-138600.0
849,Mississippi,Tunica County,94199.625,144870.45454545456,167093.75,50670.82954545456,22223.29545454544
850,Mississippi,Union County,134000.0,,627250.0,,
851,Mississippi,Walthall County,,130300.0,179333.33333333334,,49033.33333333334
852,Mississippi,Warren County,86670.5625,147219.44444444444,160600.0,60548.88194444444,13380.555555555562
853,Mississippi,Washington County,42771.42857142857,17082.833333333332,50667.0,-25688.59523809524,33584.16666666667
854,Mississippi,Wayne County,52000.0,160500.0,73150.0,108500.0,-87350.0
855,Mississippi,Webster County,,,383500.0,,
856,Mississippi,Winston County,111000.0,72500.0,415000.0,-38500.0,342500.0
857,Mississippi,Yalobusha County,113400.0,29850.0,88250.0,-83550.0,58400.0
858,Mississippi,Yazoo County,94820.83333333333,99635.375,127805.625,4814.5416666666715,28170.25
859,Missouri,Andrew County,172947.91666666666,185458.33333333334,197229.16666666666,12510.416666666686,11770.833333333314
860,Missouri,Bates County,112100.0,133896.875,159925.0,21796.875,26028.125
861,Missouri,Bollinger County,122033.33333333333,126120.83333333333,138760.41666666666,4087.5,12639.583333333328
862,Missouri,Buchanan County,122206.66666666667,121650.0,138591.66666666666,-556.6666666666715,16941.666666666657
863,Missouri,Butler County,113710.41666666667,124468.33333333333,136500.0,10757.916666666657,12031.666666666672
864,Missouri,Caldwell County,119696.875,159614.58333333334,168708.33333333334,39917.70833333334,9093.75
865,Missouri,Cape Girardeau County,159304.16666666666,175262.5,195245.83333333334,15958.333333333343,19983.333333333343
866,Missouri,Carter County,,,226855.55555555556,,
867,Missouri,Cass County,213241.66666666666,230045.83333333334,270829.1666666667,16804.166666666686,40783.33333333334
868,Missouri,Clay County,212316.66666666666,232908.33333333334,259850.0,20591.666666666686,26941.666666666657
869,Missouri,Clinton County,166512.5,189241.66666666666,200441.66666666666,22729.166666666657,11200.0
870,Missouri,Crawford County,123450.0,121658.33333333333,161691.66666666666,-1791.6666666666715,40033.33333333333
871,Missouri,Daviess County,121108.33333333333,179637.5,194000.0,58529.16666666667,14362.5
872,Missouri,DeKalb County,145108.33333333334,145741.66666666666,180633.31818181818,633.3333333333139,34891.65151515152
873,Missouri,Dent County,88304.16666666667,92029.16666666667,114204.16666666667,3725.0,22175.0
874,Missouri,Franklin County,164535.91666666666,177789.58333333334,204510.625,13253.666666666686,26721.041666666657
875,Missouri,Gasconade County,110635.41666666667,129091.66666666667,156268.75,18456.25,27177.08333333333
876,Missouri,Iron County,87858.33333333333,89922.91666666667,116550.0,2064.583333333343,26627.08333333333
877,Missouri,Jackson County,176491.66666666666,195456.04166666666,220878.33333333334,18964.375,25422.291666666686
878,Missouri,Jefferson County,180271.0,199075.66666666666,222344.83333333334,18804.666666666657,23269.166666666686
879,Missouri,Johnson County,172576.25,196183.33333333334,211141.66666666666,23607.083333333343,14958.333333333314
880,Missouri,Laclede County,447500.0,,155255.0,,
881,Missouri,Lafayette County,132629.16666666666,154962.5,176007.29166666666,22333.333333333343,21044.791666666657
882,Missouri,Lincoln County,182370.83333333334,196383.33333333334,234046.41666666666,14012.5,37663.083333333314
883,Missouri,Madison County,97350.04166666667,109641.66666666667,127400.0,12291.625,17758.33333333333
884,Missouri,Maries County,139333.33333333334,142562.5,164554.16666666666,3229.166666666657,21991.666666666657
885,Missouri,Marion County,,117500.0,145711.22222222222,,28211.22222222222
886,Missouri,Monroe County,,,120888.88888888889,,
887,Missouri,Montgomery County,96260.41666666667,124033.33333333333,151910.5,27772.916666666657,27877.16666666667
888,Missouri,Perry County,139042.5,145297.91666666666,155060.41666666666,6255.416666666657,9762.5
889,Missouri,Phelps County,137977.08333333334,151137.5,168331.25,13160.416666666657,17193.75
890,Missouri,Pike County,94533.33333333333,107850.0,150512.5,13316.666666666672,42662.5
891,Missouri,Platte County,270550.8333333333,284742.3333333333,322145.0,14191.5,37402.666666666686
892,Missouri,Pulaski County,148916.66666666666,160912.5,175546.66666666666,11995.833333333343,14634.166666666657
893,Missouri,Ralls County,,,163222.22222222222,,
894,Missouri,Ray County,146664.58333333334,153158.25,171241.66666666666,6493.666666666657,18083.416666666657
895,Missouri,Reynolds County,100988.88888888889,89169.44444444444,104044.44444444444,-11819.444444444453,14875.0
